user_id,user_first_name,user_last_name,user_email,user_mobile_number,user_password,user_membership_status,address-id,address-country,address-state,address-city,address-postcode,address-type,category_id,category_name,category_description
2396,Mac,Lavens,mlavenshx@unesco.org,(559) 1344202,mN3@HI#u)C,Not Prime,176,United States,California,Fresno,93704,Residential,15,Books,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
6109,Arline,Peto,apetohy@upenn.edu,(916) 5310251,tD8&u<}sP`N,Prime,197,United States,California,Sacramento,94297,Residential,6,Books,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
5756,Mela,Meekins,mmeekinshz@xrea.com,(402) 2251780,yR9.I%ge<,Not Prime,165,United States,Nebraska,Omaha,68144,Residential,14,Books,odio porttitor id consequat in consequat ut nulla sed accumsan
5839,Heriberto,Pickburn,hpickburni0@soup.io,(801) 7652660,eS9!!n&qmx,Prime,56,United States,Utah,Salt Lake City,84115,Business,8,Electronics,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec
5380,Vanya,Bellino,vbellinoi1@gov.uk,(904) 8404812,eZ6{xOFvBluFyL,Prime,44,United States,Florida,Jacksonville,32244,Business,7,Electronics,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis
5054,Saunderson,Hatry,shatryi2@wikipedia.org,(214) 9258034,sU6_<gAy,Not Prime,159,United States,Texas,Dallas,75260,Residential,14,Books,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra
5624,Roselle,Anfrey,ranfreyi3@facebook.com,(202) 1924826,iT4%c!3a\=t`W\,Prime,63,United States,District of Columbia,Washington,20088,Business,11,Books,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
5337,Terrie,Andell,tandelli4@nih.gov,(214) 6765890,"vF4_a,_C89gk@?)~",Not Prime,108,United States,Texas,Dallas,75379,Residential,7,Books,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
2931,Lela,Artharg,larthargi5@spiegel.de,(754) 2093446,mC7$4el`,Prime,139,United States,Florida,Fort Lauderdale,33345,Business,4,Books,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
3783,Aime,D' Angelo,adangeloi6@gizmodo.com,(862) 2353432,fQ9\NX7rU,Prime,17,United States,New Jersey,Newark,07195,Business,8,Books,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
7865,Harrietta,Lujan,hlujani7@e-recht24.de,(318) 3210789,mP1{#t<jW,Not Prime,183,United States,Louisiana,Alexandria,71307,Other,13,Books,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
4162,Sergeant,Whyberd,swhyberdi8@hubpages.com,(206) 3484935,kP0{2S/*dp~,Not Prime,4,United States,Washington,Seattle,98195,Residential,6,Electronics,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
5337,Florida,Poser,fposeri9@berkeley.edu,(479) 2782531,kL8#e68.!5,Prime,117,United States,Arkansas,Fort Smith,72905,Other,15,Books,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
1881,Marlin,MacCurtain,mmaccurtainia@hhs.gov,(814) 4412855,oZ1@#mI0,Prime,94,United States,Pennsylvania,Erie,16550,Residential,10,Books,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
9132,Myrwyn,Whitta,mwhittaib@uol.com.br,(973) 6031443,iV9<akFZ+w,Prime,68,United States,New Jersey,Newark,07104,Residential,2,Clothing,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
2868,Jacquie,Wilsone,jwilsoneic@free.fr,(949) 3126667,lO9?._A#},Prime,67,United States,California,Irvine,92619,Residential,6,Electronics,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod
2177,Mikkel,McGibbon,mmcgibbonid@t-online.de,(952) 3000335,bB9|LHi{Z5{Nc=/,Prime,109,United States,Minnesota,Minneapolis,55446,Residential,10,Electronics,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
9471,Aubrette,Emer,aemerie@bravesites.com,(304) 5341736,qK6*>2YK5BHq.,Prime,43,United States,West Virginia,Huntington,25775,Residential,11,Grocery & Gourmet Food,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
5773,Seth,Janacek,sjanacekif@lycos.com,(770) 2625350,vV6)\m_ux,Prime,40,United States,Georgia,Atlanta,30328,Business,2,Grocery & Gourmet Food,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
9464,Zarah,Brotherhed,zbrotherhedig@businesswire.com,(915) 3820750,fD6|X0~TBE*J}y9,Prime,186,United States,Texas,El Paso,79945,Residential,7,Books,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
2997,Angelina,Coots,acootsih@google.com,(561) 9883150,hB5$\%gw'j9Y|,Not Prime,136,United States,Florida,West Palm Beach,33416,Residential,10,Electronics,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu
8635,Pierette,Buxsy,pbuxsyii@artisteer.com,(323) 2661783,bY6$d@FP,Not Prime,36,United States,California,Los Angeles,90076,Business,1,Books,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet
3840,Corrie,Tichner,ctichnerij@tamu.edu,(702) 7613376,fX6.*q<P<,Not Prime,1,United States,Nevada,Reno,89550,Business,2,Clothing,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
5748,Demetra,Bond,dbondik@oracle.com,(205) 1756134,fN0!2>(/Hc?6,Prime,186,United States,Alabama,Birmingham,35254,Business,10,Electronics,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
3218,Raymund,Delacourt,rdelacourtil@microsoft.com,(916) 7695923,"vH0,#YO~buzLJ~GG",Not Prime,1,United States,California,Sacramento,94250,Business,3,Books,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
2985,Randal,Panchen,rpanchenim@ca.gov,(915) 2157047,kL3\El4xM,Prime,58,United States,Texas,El Paso,88546,Residential,8,Toys & Games,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
3395,Mallory,Ternott,mternottin@merriam-webster.com,(520) 4605443,"xD2,/%r'mid}}",Prime,81,United States,Arizona,Tucson,85715,Business,1,Electronics,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
7371,Batsheva,Balnaves,bbalnavesio@narod.ru,(915) 7052329,qT0/2dmw,Prime,180,United States,Texas,El Paso,88530,Other,15,Books,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum
8636,Marcelo,Cookley,mcookleyip@surveymonkey.com,(415) 7364557,xN4`tyL4&J5~j@,Prime,83,United States,California,San Rafael,94913,Residential,3,Electronics,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
2847,Artus,Wigzell,awigzelliq@chron.com,(515) 4268314,xE7*g|DMm(5,Not Prime,152,United States,Iowa,Des Moines,50362,Other,10,Books,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
1314,Paul,Tomsa,ptomsair@state.tx.us,(502) 1612399,"gT8=4.fuDb""Lx,",Prime,96,United States,Kentucky,Louisville,40298,Residential,15,Grocery & Gourmet Food,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
4356,Pascal,Kose,pkoseis@unesco.org,(828) 9393772,xZ9#W6vzS}?v*l4K,Prime,13,United States,North Carolina,Asheville,28815,Residential,4,Electronics,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
4336,Cassandry,Ilden,cildenit@dagondesign.com,(602) 8907177,rZ9*z1`Jj!M,Not Prime,185,United States,Arizona,Phoenix,85099,Residential,10,Books,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor
8906,Brinna,Newburn,bnewburniu@nasa.gov,(202) 7474382,aK6$SBXfGBG2=@7,Prime,14,United States,District of Columbia,Washington,56944,Residential,9,Shoes & Jewelry,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi
9617,Marguerite,Weatherburn,mweatherburniv@furl.net,(614) 6767348,"kA7<k\%""|%6F#R",Prime,136,United States,Ohio,Columbus,43215,Residential,8,Toys & Games,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
3665,Rafferty,Streeton,rstreetoniw@state.tx.us,(772) 7047257,yF2$i`Pr,Prime,171,United States,Florida,West Palm Beach,33405,Business,15,Grocery & Gourmet Food,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at
9771,Monroe,Antoney,mantoneyix@buzzfeed.com,(209) 5592704,"fY6'T8,!p`v)",Not Prime,176,United States,California,Fresno,93704,Residential,4,Books,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean
5008,Laverna,Scarfe,lscarfeiy@weather.com,(402) 1093399,yN2`YL)x=tG&,Not Prime,126,United States,Nebraska,Omaha,68164,Other,6,Clothing,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
4835,Ethelda,Tynemouth,etynemouthiz@hud.gov,(225) 9795344,aT4|yy>#,Prime,166,United States,Louisiana,Baton Rouge,70826,Business,4,Clothing,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
5194,Arley,Seamon,aseamonj0@themeforest.net,(812) 1621267,kN3#69z|T0.rI,Prime,142,United States,Indiana,Jeffersonville,47134,Residential,9,Books,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
6636,Corbin,Boarder,cboarderj1@flickr.com,(682) 5894807,mS3=tgrnD/8u%,Prime,12,United States,Texas,Fort Worth,76178,Business,11,Books,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
6477,Liam,Saffell,lsaffellj2@naver.com,(814) 1138286,fY2.2!rU<nkvy*,Not Prime,143,United States,Pennsylvania,Erie,16550,Residential,14,Electronics,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui
9743,Teriann,Isselee,tisseleej3@unesco.org,(812) 7214250,cD3!SI0qnB{,Prime,196,United States,Indiana,Evansville,47747,Residential,7,Grocery & Gourmet Food,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
3614,Johnath,Rogerot,jrogerotj4@etsy.com,(330) 3857486,aM6({3?T>J,Prime,62,United States,Ohio,Akron,44321,Residential,12,Books,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
7933,Morgen,Lowman,mlowmanj5@mit.edu,(216) 3269546,rT1'/Dwh%=d,Not Prime,34,United States,Ohio,Cleveland,44185,Residential,15,Shoes & Jewelry,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget
3124,Kai,Burdikin,kburdikinj6@nymag.com,(614) 6204313,uC3{Sui~S`iC+G,Prime,90,United States,Ohio,Columbus,43240,Residential,9,Books,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
9975,Alvie,Jodrellec,ajodrellecj7@independent.co.uk,(608) 3826121,"bS2&'`2Znn{2|',k",Not Prime,119,United States,Wisconsin,Madison,53710,Residential,5,Electronics,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
7687,Pauly,Rowesby,prowesbyj8@soup.io,(704) 8950945,kV4&PNep{jw?hH,Prime,111,United States,North Carolina,Charlotte,28205,Business,7,Books,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis
9179,Carree,Shmyr,cshmyrj9@home.pl,(256) 6226886,hO8}%1dz`m~p7E,Prime,152,United States,Alabama,Huntsville,35895,Business,11,Shoes & Jewelry,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis
9625,Evita,Brun,ebrunja@wired.com,(304) 8213977,lM2%=ZE$j,Prime,69,United States,West Virginia,Huntington,25709,Residential,1,Electronics,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
5680,Millard,Cathie,mcathiejb@dropbox.com,(214) 1393147,wD5*}4bp%_,Prime,23,United States,Texas,Dallas,75387,Residential,7,Electronics,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
9613,Mellisa,Pipkin,mpipkinjc@who.int,(303) 9927350,"aB5&6BsBVF""",Prime,200,United States,Colorado,Aurora,80044,Residential,8,Books,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo
1835,Chas,Hughes,chughesjd@intel.com,(989) 9163949,mS1+0b*JHE6c,Prime,35,United States,Michigan,Midland,48670,Business,12,Electronics,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
5440,Percival,Harrald,pharraldje@woothemes.com,(508) 3756867,iB0~/=?8QJ.00,Prime,97,United States,Massachusetts,Boston,02208,Residential,12,Books,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
7794,Garwood,Barnewelle,gbarnewellejf@princeton.edu,(478) 5367242,wC8)/B8&(YPw,Prime,22,United States,Georgia,Macon,31205,Residential,12,Electronics,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit
1226,Forrest,Rushe,frushejg@webnode.com,(808) 3671699,jB2(UJ{N6Hhx_,Prime,49,United States,Hawaii,Honolulu,96850,Residential,1,Clothing,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum
2869,Fayina,Attock,fattockjh@freewebs.com,(808) 6361089,yZ1)b+CF>wg,Prime,62,United States,Hawaii,Honolulu,96835,Business,10,Books,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
4871,Taffy,Grayston,tgraystonji@eventbrite.com,(914) 4017465,"fH6?<1S=+@ER|"".<",Not Prime,114,United States,New York,Staten Island,10310,Residential,12,Books,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
6012,Trude,Peile,tpeilejj@geocities.com,(423) 9396055,vH3}gt3{dd#w,Not Prime,50,United States,Tennessee,Johnson City,37605,Residential,11,Shoes & Jewelry,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
7961,Joyous,Crone,jcronejk@home.pl,(636) 8787773,uR0*J'm7>#cBa,Prime,186,United States,Missouri,Saint Louis,63126,Business,10,Clothing,volutpat eleifend donec ut dolor morbi vel lectus in quam
4154,Allsun,Nealey,anealeyjl@google.fr,(530) 2805568,"qK7@JSr?Q,(4m",Prime,128,United States,California,Sacramento,95833,Residential,15,Grocery & Gourmet Food,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus
9263,Ambros,Sprulls,asprullsjm@indiatimes.com,(336) 4761731,aS1#0y1wr7'+|,Prime,85,United States,North Carolina,Greensboro,27415,Residential,3,Clothing,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
3220,Edmon,Lapenna,elapennajn@etsy.com,(805) 9335249,jX2!y4u>?A<D!CE,Not Prime,58,United States,California,Bakersfield,93305,Residential,7,Clothing,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus
5173,Maddalena,Nerne,mnernejo@newyorker.com,(214) 6532991,"uQ9,Di\QBwJ`",Not Prime,93,United States,Texas,Dallas,75310,Residential,13,Grocery & Gourmet Food,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
6833,Ignaz,Dondon,idondonjp@wordpress.com,(858) 5125903,gF6(<syw$e(L!l,Prime,171,United States,California,San Diego,92127,Residential,2,Clothing,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
9015,Leelah,Massinger,lmassingerjq@networkadvertising.org,(786) 5465837,"qT1>7iwsa`""NFu",Prime,139,United States,Florida,Clearwater,34629,Residential,4,Clothing,velit vivamus vel nulla eget eros elementum pellentesque quisque porta
4012,Lek,Martignon,lmartignonjr@businessweek.com,(210) 3626165,pI9)SmNGX7zD,Not Prime,172,United States,Texas,San Antonio,78215,Other,13,Shoes & Jewelry,rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
3652,Una,Lansbury,ulansburyjs@microsoft.com,(205) 4347555,kT4=@TgA8qQkj,Prime,129,United States,Alabama,Birmingham,35215,Residential,6,Books,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
2926,Ceciley,Fullicks,cfullicksjt@telegraph.co.uk,(304) 9834752,aT5)\<lr@,Prime,131,United States,West Virginia,Charleston,25389,Business,11,Clothing,mi nulla ac enim in tempor turpis nec euismod scelerisque quam
6414,Walsh,Kiffe,wkiffeju@lulu.com,(360) 1781759,bC6`x..v,Not Prime,82,United States,Washington,Olympia,98516,Other,10,Electronics,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo
8839,Tawnya,Longfellow,tlongfellowjv@bloomberg.com,(775) 5381450,"kY3'9,WAQ",Not Prime,130,United States,Nevada,Carson City,89706,Business,14,Books,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut
2170,Solomon,Pickless,spicklessjw@twitter.com,(814) 9072761,"qP7""u|uF<401ir3",Not Prime,96,United States,Pennsylvania,Erie,16534,Residential,8,Books,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
6439,Gussi,Longcake,glongcakejx@photobucket.com,(740) 3845585,dX7_`X$vI,Prime,156,United States,Ohio,Columbus,43240,Residential,5,Clothing,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu
1958,Ricki,Beedle,rbeedlejy@independent.co.uk,(814) 3122190,"tT6""rgE1{rd",Prime,41,United States,Pennsylvania,Erie,16550,Business,4,Books,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend
3591,Millicent,Blint,mblintjz@diigo.com,(559) 2862287,rZ4.7aIMjU7=I,Not Prime,1,United States,California,Fresno,93773,Residential,9,Books,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
5132,Eugine,Chasier,echasierk0@vinaora.com,(219) 3116087,sY9&)4w&OJ{,Prime,80,United States,Indiana,Gary,46406,Residential,11,Books,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti
